30,0
60,0.30457569
90,4.67E-01
120,6.40E-01
150,8.22E-01
180,9.92E-01
210,1.14E+00
240,1.29E+00
270,1.43E+00
300,1.57E+00
330,1.70E+00
360,1.80E+00
390,1.88E+00
420,1.93E+00
450,1.96E+00
480,1.98E+00
510,1.99E+00
540,2.00E+00
570,2.00E+00
600,2.00E+00
630,2.00E+00
660,2.00E+00
690,2.00E+00
720,2.00E+00
750,2.00E+00
780,2.00E+00
810,2.00E+00
840,2.00E+00
870,2.00E+00
900,2.00E+00
930,2.00E+00
960,2.00E+00
990,2.00E+00
1020,2.00E+00
1050,2.00E+00
1080,2.00E+00
1110,2.00E+00
1140,2.00E+00
1170,2.00E+00
1200,1.84E+00
1230,1.67E+00
1260,1.52E+00
1290,1.36E+00
1320,1.21E+00
1350,1.05E+00
1380,8.94E-01
1410,7.39E-01
1440,5.86E-01
1470,4.39E-01
1500,3.05E-01
1530,1.92E-01
1560,1.06E-01
1590,4.91E-02
1620,1.98E-02
1650,6.86E-03
1680,2.38E-03
1710,1.18E-03
1740,8.67E-04
1770,7.22E-04
1800,6.07E-04
1830,4.88E-04
1860,4.39E-04
1890,3.88E-04
1920,3.06E-04
1950,1.94E-04
1980,1.02E-04
2010,5.60E-05
2040,3.45E-05
2070,2.73E-05
2100,2.54E-05
2130,2.33E-05
2160,2.13E-05
2190,1.95E-05
2220,1.78E-05
2250,1.62E-05
2280,1.48E-05
2310,1.35E-05
2340,1.23E-05
2370,1.12E-05
2400,1.03E-05
2430,9.36E-06
2460,8.54E-06
2490,7.79E-06
2520,7.10E-06
2550,6.48E-06
2580,5.85E-06
2610,5.28E-06
2640,4.78E-06
2670,4.33E-06
2700,3.93E-06
2730,3.57E-06
2760,3.24E-06
2790,2.94E-06
2820,2.67E-06
2850,2.42E-06
2880,2.20E-06
2910,1.50E-01
2940,3.11E-01
2970,4.73E-01
3000,6.35E-01
3030,7.97E-01
3060,9.58E-01
3090,1.12E+00
3120,1.28E+00
3150,1.44E+00
3180,1.58E+00
3210,1.71E+00
3240,1.81E+00
3270,1.88E+00
3300,1.93E+00
3330,1.97E+00
3360,1.98E+00
3390,1.99E+00
3420,2.00E+00
3450,2.00E+00
3480,2.00E+00
3510,2.00E+00
3540,2.00E+00
3570,2.00E+00
3600,2.00E+00
3630,2.00E+00
3660,2.00E+00
3690,2.00E+00
3720,2.00E+00
3750,2.00E+00
3780,2.00E+00
3810,2.00E+00
3840,2.00E+00
3870,2.00E+00
3900,2.00E+00
3930,2.00E+00
3960,2.00E+00
3990,2.00E+00
4020,2.00E+00
4050,2.00E+00
4080,2.00E+00
4110,2.00E+00
4140,2.00E+00
4170,2.00E+00
4200,2.00E+00
4230,2.00E+00
4260,2.00E+00
4290,2.00E+00
4320,2.00E+00
