29.99999999,0.574212989
59.99999998,0.574051371
89.99999997,0.590232382
120,0.618949148
150,0.656088542
179.9999999,0.701848545
209.9999999,0.745495012
239.9999999,0.772137846
269.9999999,0.780631996
299.9999999,0.784082108
329.9999999,0.784067975
359.9999999,0.779802121
389.9999999,0.777984349
419.9999999,0.772279704
449.9999999,0.768900718
479.9999998,0.763409405
509.9999998,0.759141931
539.9999998,0.753722135
569.9999998,0.750630418
599.9999998,0.740906375
629.9999998,0.738117688
659.9999998,0.745728599
689.9999998,0.771730213
719.9999998,0.812032436
749.9999998,0.859070824
779.9999997,0.912941943
809.9999997,0.97252337
839.9999997,1.015036925
869.9999997,1.033732702
899.9999997,1.03629635
929.9999997,1.038260402
959.9999997,1.031655962
989.9999997,1.027377988
1020,1.019897989
1050,1.011528696
1080,1.003795362
1110,0.996456776
1140,0.990251926
1170,0.984554553
1200,0.976182832
1230,0.973229298
1260,0.964161415
1290,0.957824039
1320,0.951500802
1350,0.94633757
1380,0.940539992
1410,0.935258372
1440,0.93026039
1470,0.927424027
1500,0.920687458
1529.999999,0.915207453
1559.999999,0.912158968
1589.999999,0.90853513
1619.999999,0.902163812
1649.999999,0.896797748
1679.999999,0.893616333
1709.999999,0.892978759
1739.999999,0.888799766
1769.999999,0.882324611
1799.999999,0.879561782
1829.999999,0.878392488
1859.999999,0.874096326
1889.999999,0.869172282
1919.999999,0.867814303
1949.999999,0.863266017
1979.999999,0.861744805
2009.999999,0.857486621
2039.999999,0.856632479
2069.999999,0.852657932
2099.999999,0.850640558
2129.999999,0.847623587
2159.999999,0.845055101
2189.999999,0.841099947
2219.999999,0.840068836
2249.999999,0.836211056
2279.999999,0.83653631
2309.999999,0.831780753
2339.999999,0.82817671
2369.999999,0.826111658
2399.999999,0.824251052
2429.999999,0.823409032
2459.999999,0.820326201
2489.999999,0.816782361
2519.999999,0.814607411
2549.999999,0.811573065
2579.999999,0.809579126
2609.999999,0.807300742
2639.999999,0.807105188
2669.999999,0.802932659
2699.999999,0.798880536
2729.999999,0.795493868
2759.999999,0.79659488
2789.999999,0.793342353
2819.999999,0.791202152
2849.999999,0.787210634
2879.999999,0.78369144
2909.999999,0.782425581
2939.999999,0.779547196
2969.999999,0.777493458
2999.999999,0.77422881
3029.999999,0.773687801
3059.999999,0.769981132
3089.999999,0.766801332
3119.999999,0.768828002
3149.999999,0.766689416
3179.999999,0.760585168
3209.999999,0.761303959
3239.999999,0.761816285
3269.999999,0.758945979
3299.999999,0.75519729
3329.999999,0.75232537
3359.999999,0.753425575
3389.999999,0.749731834
3419.999999,0.746393651
3449.999999,0.745531834
3479.999999,0.744514459
3509.999999,0.739669607
3539.999999,0.73903769
3569.999999,0.738850215
3599.999999,0.734937888
3629.999999,0.731479704
3659.999999,0.729703947
3689.999999,0.730332635
3719.999999,0.725753239
3749.999999,0.723499904
3779.999999,0.72179647
3809.999999,0.718628388
3839.999999,0.715333436
3869.999999,0.714351618
3899.999999,0.711207375
3929.999999,0.70929303
3959.999999,0.706390404
3989.999999,0.704008989
4019.999999,0.700847371
4049.999999,0.697975047
4079.999999,0.695455853
4109.999999,0.693752016
4139.999999,0.691377469
4169.999999,0.689443732
4199.999999,0.686354034
4229.999999,0.683312417
4259.999999,0.681246154
4289.999999,0.677605748
4319.999999,0.673631605
4349.999999,0.670543521
4379.999999,0.667046148
4409.999999,0.666057462
4439.999999,0.662271601
4469.999999,0.658661498
4499.999999,0.656327761
4529.999998,0.654176246
4559.999998,0.65328453
4589.999998,0.651568571
4619.999998,0.645529779
4649.999998,0.645032406
4679.999998,0.641233617
4709.999998,0.640044527
4739.999998,0.638511194
4769.999998,0.63429503
4799.999998,0.631799675
4829.999998,0.625748762
4859.999998,0.623421893
4889.999998,0.622948762
4919.999998,0.62099159
4949.999998,0.614606133
4979.999998,0.611880475
5009.999998,0.609983505
5039.999998,0.606700272
5069.999998,0.603096229
5099.999998,0.605574613
5129.999998,0.622150371
5159.999998,0.650407742
5189.999998,0.691683301
5219.999998,0.753184313
5249.999998,0.849938256
5279.999998,0.922979084
5309.999998,0.952151636
5339.999998,0.961677716
5369.999998,0.963499549
5399.999998,0.961217538
5429.999998,0.955812291
5459.999998,0.947379162
5489.999998,0.940829672
5519.999998,0.929898356
5549.999998,0.922049064
5579.999998,0.912592495
5609.999998,0.901727039
5639.999998,0.897101182
5669.999998,0.889097139
5699.999998,0.881141985
5729.999998,0.874441781
5759.999998,0.888062384
5789.999998,0.923196121
5819.999998,0.973925015
5849.999998,1.018018352
5879.999998,1.046960589
5909.999998,1.052108881
5939.999998,1.058639401
5969.999998,1.053075771
5999.999998,1.04902325
6029.999998,1.040815978
6059.999998,1.034068909
6089.999998,1.02587012
6119.999998,0.973519725
6149.999998,1.018012121
6179.999998,1.008848485
6209.999998,1.002193939
6239.999998,0.994369697
6269.999998,0.986490909
6299.999998,0.979690909
6329.999998,0.974557576
6359.999998,0.967060606
6389.999998,0.961078788
6419.999998,0.955369697
6449.999998,0.95169697
6479.999998,0.945557576
6509.999998,0.940151515
6539.999998,0.935351515
6569.999998,0.930290909
6599.999998,0.926551515
6629.999998,0.919981818
6659.999998,0.916551515
6689.999998,0.911339394
6719.999998,0.907284848
6749.999998,0.903606061
6779.999998,0.900381818
6809.999998,0.895751515
6839.999998,0.892036364
6869.999998,0.8878
6899.999998,0.885121212
6929.999998,0.880448485
6959.999998,0.876460606
6989.999998,0.873963636
7019.999998,0.869648485
7049.999998,0.866769697
7079.999998,0.86329697
7109.999998,0.859830303
7139.999998,0.857884848
7169.999998,0.854145455
7199.999998,0.851272727
7229.999998,0.848418182
7259.999998,0.846690909
7289.999998,0.841951515
7319.999998,0.839460606
7349.999998,0.836369697
7379.999998,0.835260606
7409.999998,0.830642424
7439.999998,0.829763636
7469.999998,0.826684848
7499.999998,0.825206061
7529.999997,0.823557576
7559.999997,0.820636364
7589.999997,0.817890909
7619.999997,0.814806061
7649.999997,0.813042424
7679.999997,0.810236364
7709.999997,0.807624242
7739.999997,0.80510303
7769.999997,0.802709091
7799.999997,0.801193939
7829.999997,0.798678788
7859.999997,0.7978
7889.999997,0.795351515
7919.999997,0.792963636
7949.999997,0.7908
7979.999997,0.788915152
8009.999997,0.785551515
8039.999997,0.783593939
8069.999997,0.780654545
8099.999997,0.779042424
8129.999997,0.774890909
8159.999997,0.772751515
8189.999997,0.770775758
8219.999997,0.768969697
8249.999997,0.765224242
8279.999997,0.762909091
8309.999997,0.759648485
8339.999997,0.757121212
8369.999997,0.755072727
8399.999997,0.751715152
8429.999997,0.749763636
8459.999997,0.745236364
8489.999997,0.743642424
8519.999997,0.741006061
8549.999997,0.737054545
8579.999997,0.734478788
8609.999997,0.732381818
8639.999997,0.72989697
8669.999997,0.727666667
8699.999997,0.724054545
8729.999997,0.721672727
8759.999997,0.718436364
8789.999997,0.715345455
8819.999997,0.713351515
8849.999997,0.710733333
8879.999997,0.709484848
8909.999997,0.70649697
8939.999997,0.704012121
8969.999997,0.700787879
8999.999997,0.698793939
9029.999997,0.696054545
9059.999997,0.69290303
9089.999997,0.690769697
9119.999997,0.688218182
9149.999997,0.685424242
9179.999997,0.683157576
9209.999997,0.680557576
9239.999997,0.678933333
9269.999997,0.675169697
9299.999997,0.672424242
9329.999997,0.669266667
9359.999997,0.66630303
9389.999997,0.663612121
9419.999997,0.660224242
9449.999997,0.657278788
9479.999997,0.654539394
9509.999997,0.651606061
9539.999997,0.647678788
9569.999997,0.644830303
9599.999997,0.642278788
9629.999997,0.639206061
9659.999997,0.635563636
9689.999997,0.632242424
9719.999997,0.628357576
9749.999997,0.624824242
9779.999997,0.622975758
9809.999997,0.618272727
9839.999997,0.615466667
9869.999997,0.6122
9899.999997,0.609224242
9929.999997,0.604933333
9959.999997,0.601690909
9989.999997,0.597769697
10020,0.59529697
10050,0.591060606
10080,0.588260606
10110,0.584872727
10140,0.586309091
10170,0.603442424
10200,0.637212121
10230,0.675575758
10260,0.718193939
10290,0.757587879
10320,0.785109091
10350,0.792139394
10380,0.795690909
10410,0.792363636
10440,0.789751515
10470,0.785842424
10500,0.779981818
10530,0.776206061
10560,0.769369697
10590,0.763727273
10620,0.757630303
10650,0.751430303
10680,0.745824242
10710,0.741381818
10740,0.746969697
10770,0.775230303
10800,0.816139394
10830,0.86269697
10860,0.912775758
10890,0.971224242
10920,1.01090303
10950,1.030369697
10980,1.035448485
11010,1.038012121
11040,1.032509091
11070,1.027630303
11100,1.019515152
11130,1.01090303
11160,1.002472727
11190,0.994915152
11220,0.987115152
11250,0.981242424
11280,0.97389697
11310,0.966193939
11340,0.960430303
