0,0.567478788
30,0.568527273
60,0.586109091
90,0.618284848
120,0.655575758
150,0.695921212
180,0.736036364
210,0.759072727
240,0.765333333
270,0.766272727
300,0.765454545
330,0.762278788
360,0.758630303
390,0.753878788
420,0.750387879
450,0.74489697
480,0.739509091
510,0.734739394
540,0.729036364
570,0.723521212
600,0.719587879
630,0.725218182
660,0.752945455
690,0.793721212
720,0.84009697
750,0.893036364
780,0.951012121
810,0.990733333
840,1.007684848
870,1.013739394
900,1.013636364
930,1.008369697
960,1.002787879
990,0.996339394
1020,0.987945455
1050,0.979963636
1080,0.973109091
1110,0.965606061
1140,0.958787879
1170,0.953109091
1200,0.946836364
1230,0.939757576
1260,0.933527273
1290,0.92629697
1320,0.9216
1350,0.915
1380,0.909648485
1410,0.904745455
1440,0.898618182
1470,0.894490909
1500,0.888321212
1530,0.884206061
1560,0.880630303
1590,0.875569697
1620,0.872878788
1650,0.86829697
1680,0.865357576
1710,0.860490909
1740,0.857084848
1770,0.8532
1800,0.848133333
1830,0.844175758
1860,0.841181818
1890,0.836975758
1920,0.833654545
1950,0.829690909
1980,0.826654545
2010,0.823193939
2040,0.819587879
2070,0.816593939
2100,0.814006061
2130,0.81089697
2160,0.808236364
2190,0.805454545
2220,0.801369697
2250,0.799575758
2280,0.796848485
2310,0.793793939
2340,0.791472727
2370,0.788618182
2400,0.787175758
2430,0.783824242
2460,0.782018182
2490,0.779939394
2520,0.776715152
2550,0.7736
2580,0.769690909
2610,0.767806061
2640,0.763872727
2670,0.758951515
2700,0.757860606
2730,0.755787879
2760,0.753812121
2790,0.751684848
2820,0.749466667
2850,0.747515152
2880,0.744442424
2910,0.742478788
2940,0.739569697
2970,0.737593939
3000,0.736830303
3030,0.734448485
3060,0.732454545
3090,0.730139394
3120,0.728581818
3150,0.725872727
3180,0.724157576
3210,0.722290909
3240,0.719139394
3270,0.716612121
3300,0.714012121
3330,0.711981818
3360,0.711042424
3390,0.707981818
3420,0.706181818
3450,0.704036364
3480,0.701606061
3510,0.700127273
3540,0.697363636
3570,0.695030303
3600,0.693612121
3630,0.691272727
3660,0.689060606
3690,0.687484848
3720,0.685448485
3750,0.682909091
3780,0.680478788
3810,0.678006061
3840,0.675842424
3870,0.672654545
3900,0.669890909
3930,0.667278788
3960,0.665393939
3990,0.663115152
4020,0.65989697
4050,0.65769697
4080,0.654606061
4110,0.65229697
4140,0.649466667
4170,0.646739394
4200,0.643430303
4230,0.641654545
4260,0.639672727
4290,0.636848485
4320,0.63389697
4350,0.631151515
4380,0.628151515
4410,0.62510303
4440,0.622642424
4470,0.620260606
4500,0.618909091
4530,0.616442424
4560,0.614581818
4590,0.611521212
4620,0.609012121
4650,0.607612121
4680,0.603709091
4710,0.601381818
4740,0.599
4770,0.596357576
4800,0.593369697
4830,0.590539394
4860,0.587957576
4890,0.585727273
4920,0.582381818
4950,0.579927273
4980,0.578133333
5010,0.574890909
5040,0.572915152
5070,0.574581818
5100,0.593430303
5130,0.62490303
5160,0.665575758
5190,0.706878788
5220,0.749509091
5250,0.773381818
5280,0.780084848
5310,0.78230303
5340,0.78229697
5370,0.78030303
5400,0.776969697
5430,0.773242424
5460,0.768945455
5490,0.763745455
5520,0.758981818
5550,0.753793939
5580,0.747921212
5610,0.742042424
5640,0.737642424
5670,0.743636364
5700,0.770884848
5730,0.810145455
5760,0.854963636
5790,0.907575758
5820,0.965981818
5850,1.008151515
5880,1.028218182
5910,1.036563636
5940,1.036806061
5970,1.034181818
6000,1.028824242
6030,1.020054545
6060,1.013406061
6090,1.004739394
6120,0.997781818
6150,0.989830303
6180,0.981957576
6210,0.974593939
6240,0.967860606
6270,0.961036364
6300,0.954690909
6330,0.948515152
6360,0.943975758
6390,0.937757576
6420,0.931533333
6450,0.926569697
6480,0.920812121
6510,0.915872727
6540,0.910812121
6570,0.906442424
6600,0.900890909
6630,0.896242424
6660,0.891842424
6690,0.887933333
6720,0.882654545
6750,0.880109091
6780,0.875018182
6810,0.871836364
6840,0.867333333
6870,0.863660606
6900,0.860666667
6930,0.855806061
6960,0.85410303
6990,0.8488
7020,0.845133333
7050,0.842939394
7080,0.837951515
7110,0.834078788
7140,0.832181818
7170,0.829206061
7200,0.825290909
7230,0.821636364
7260,0.817624242
7290,0.815981818
7320,0.813575758
7350,0.810181818
7380,0.807472727
7410,0.804054545
7440,0.802581818
7470,0.800624242
7500,0.798121212
7530,0.795406061
7560,0.792569697
7590,0.78909697
7620,0.786793939
7650,0.785781818
7680,0.781763636
7710,0.779654545
7740,0.777157576
7770,0.774842424
7800,0.771775758
7830,0.7708
7860,0.766533333
7890,0.765242424
7920,0.763054545
7950,0.758630303
7980,0.757490909
8010,0.754775758
8040,0.752163636
8070,0.749381818
8100,0.747454545
8130,0.745993939
8160,0.743957576
8190,0.741430303
8220,0.73809697
8250,0.736442424
8280,0.733042424
8310,0.731842424
8340,0.729339394
8370,0.726781818
8400,0.724139394
8430,0.722878788
8460,0.719836364
8490,0.717957576
8520,0.714478788
8550,0.712290909
8580,0.710848485
8610,0.707636364
8640,0.704715152
8670,0.702290909
8700,0.700890909
8730,0.697993939
8760,0.695533333
8790,0.692866667
8820,0.690854545
8850,0.688357576
8880,0.68670303
8910,0.684018182
8940,0.681636364
8970,0.679848485
9000,0.676066667
9030,0.6746
9060,0.672218182
9090,0.669272727
9120,0.667290909
9150,0.664315152
9180,0.661763636
9210,0.658818182
9240,0.656442424
9270,0.653278788
9300,0.651545455
9330,0.648387879
9360,0.645939394
9390,0.643054545
9420,0.640581818
9450,0.638854545
9480,0.636890909
9510,0.634145455
9540,0.63210303
9570,0.631060606
9600,0.627466667
9630,0.624066667
9660,0.621575758
9690,0.618333333
9720,0.616363636
9750,0.613048485
9780,0.611048485
9810,0.608345455
9840,0.605448485
9870,0.60250303
9900,0.600230303
9930,0.59649697
9960,0.593393939
9990,0.590412121
10020,0.588121212
10050,0.585575758
10080,0.581945455
10110,0.585781818
10140,0.606193939
10170,0.641987879
10200,0.682175758
10230,0.725654545
10260,0.767145455
10290,0.793993939
10320,0.800248485
